day_order,day,tray_no,tray,row,column,cell_number,green_pixels,cell_pixels,green_cover_pct,emerged_proxy,microbe_status,stress_type,assigned_environment,treatment_group,design_group,actual_environment,watering_regime
1,Day 1,1,Tray 1,1,1,1,0,8464,0.0,0,No Microbe,Ideal,Inside,No Microbe | Ideal,No Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,5,Tray 5,5,8,48,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,5,9,49,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,5,10,50,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,6,1,51,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,6,2,52,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,6,3,53,5,8464,0.05907372400756144,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,6,4,54,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,6,5,55,6,8464,0.07088846880907372,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,6,6,56,2,8464,0.023629489603024575,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,6,7,57,1,8464,0.011814744801512287,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,6,8,58,2,8464,0.023629489603024575,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,6,9,59,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,6,10,60,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,7,1,61,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,7,2,62,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,7,3,63,5,8464,0.05907372400756144,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,7,4,64,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,7,5,65,1,8464,0.011814744801512287,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,7,6,66,2,8464,0.023629489603024575,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,7,7,67,5,8464,0.05907372400756144,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,7,8,68,0,8464,0.0,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,7,9,69,2,8464,0.023629489603024575,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,5,Tray 5,7,10,70,7,8464,0.08270321361058601,0,Microbe,Moisture,Inside,Microbe | Moisture,Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,6,Tray 6,1,1,1,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,1,2,2,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,1,3,3,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,1,4,4,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,1,5,5,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,1,6,6,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,1,7,7,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,1,8,8,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,1,9,9,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,1,10,10,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,2,1,11,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,2,2,12,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,2,3,13,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,2,4,14,8,8464,0.0945179584120983,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,2,5,15,3,8464,0.03544423440453686,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,2,6,16,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,2,7,17,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,2,8,18,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,2,9,19,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,2,10,20,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,3,1,21,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,3,2,22,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,3,3,23,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,3,4,24,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,3,5,25,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,3,6,26,7,8464,0.08270321361058601,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,3,7,27,37,8464,0.43714555765595464,1,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,3,8,28,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,3,9,29,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,3,10,30,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,4,1,31,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,4,2,32,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,4,3,33,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,4,4,34,5,8464,0.05907372400756144,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,4,5,35,12,8464,0.14177693761814744,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,4,6,36,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,4,7,37,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,4,8,38,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,4,9,39,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,4,10,40,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,5,1,41,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,5,2,42,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,5,3,43,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,5,4,44,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,5,5,45,11,8464,0.12996219281663515,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,5,6,46,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,5,7,47,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,5,8,48,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,5,9,49,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,5,10,50,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,6,1,51,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,6,2,52,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,6,3,53,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,6,4,54,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,6,5,55,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,6,6,56,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,6,7,57,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,6,8,58,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,6,9,59,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,6,10,60,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,7,1,61,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,7,2,62,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,7,3,63,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,7,4,64,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,7,5,65,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,7,6,66,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,7,7,67,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,7,8,68,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,7,9,69,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,6,Tray 6,7,10,70,3,8464,0.03544423440453686,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,7,Tray 7,1,1,1,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,1,2,2,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,1,3,3,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,1,4,4,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,1,5,5,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,1,6,6,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,1,7,7,3,8464,0.03544423440453686,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,1,8,8,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,1,9,9,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,1,10,10,6,8464,0.07088846880907372,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,2,1,11,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,2,2,12,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,2,3,13,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,2,4,14,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,2,5,15,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,2,6,16,6,8464,0.07088846880907372,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,2,7,17,3,8464,0.03544423440453686,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,2,8,18,3,8464,0.03544423440453686,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,2,9,19,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,2,10,20,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,3,1,21,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,3,2,22,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,3,3,23,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,3,4,24,2,8464,0.023629489603024575,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,3,5,25,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,3,6,26,9,8464,0.10633270321361059,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,3,7,27,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,3,8,28,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,3,9,29,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,3,10,30,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,4,1,31,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,4,2,32,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,4,3,33,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,4,4,34,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,4,5,35,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,4,6,36,4,8464,0.04725897920604915,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,4,7,37,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,4,8,38,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,4,9,39,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,4,10,40,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,5,1,41,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,5,2,42,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,5,3,43,2,8464,0.023629489603024575,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,5,4,44,4,8464,0.04725897920604915,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,5,5,45,3,8464,0.03544423440453686,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,5,6,46,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,5,7,47,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,5,8,48,4,8464,0.04725897920604915,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,5,9,49,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,5,10,50,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,6,1,51,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,6,2,52,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,6,3,53,2,8464,0.023629489603024575,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,6,4,54,4,8464,0.04725897920604915,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,6,5,55,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,6,6,56,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,6,7,57,4,8464,0.04725897920604915,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,6,8,58,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,6,9,59,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,6,10,60,5,8464,0.05907372400756144,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,7,1,61,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,7,2,62,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,7,3,63,1,8464,0.011814744801512287,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,7,4,64,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,7,5,65,3,8464,0.03544423440453686,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,7,6,66,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,7,7,67,5,8464,0.05907372400756144,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,7,8,68,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,7,9,69,0,8464,0.0,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,7,Tray 7,7,10,70,2,8464,0.023629489603024575,0,Microbe,Ideal,Outside,Microbe | Ideal,Microbe | Ideal | Outside,Outside,Always watered
1,Day 1,8,Tray 8,1,1,1,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,1,2,2,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,1,3,3,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,1,4,4,3,8464,0.03544423440453686,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,1,5,5,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,1,6,6,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,1,7,7,7,8464,0.08270321361058601,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,1,8,8,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
